ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-04-03,1666.4483114915722,-1409.6280984431453,4439.3037783836235,1666.4483114915722,1666.4483114915722,-67.65074554638814,-67.65074554638814,-67.65074554638814,203.61296027581568,203.61296027581568,203.61296027581568,-271.2637058222038,-271.2637058222038,-271.2637058222038,0.0,0.0,0.0,1598.797565945184
2016-04-04,1667.3419229006709,-973.5539997385274,4402.425701451768,1667.3419229006709,1667.3419229006709,102.25838115754146,102.25838115754146,102.25838115754146,411.61494110615195,411.61494110615195,411.61494110615195,-309.3565599486105,-309.3565599486105,-309.3565599486105,0.0,0.0,0.0,1769.6003040582123
2016-04-05,1668.2355343097695,-1373.5507001728781,3935.3952372338767,1668.2355343097695,1668.2355343097695,-513.7344840883176,-513.7344840883176,-513.7344840883176,-172.00787204841052,-172.00787204841052,-172.00787204841052,-341.726612039907,-341.726612039907,-341.726612039907,0.0,0.0,0.0,1154.5010502214518
2016-04-06,1669.176500749277,-2545.6670032241245,3164.4596126292436,1669.176500749277,1669.176500749277,-1408.801464662385,-1408.801464662385,-1408.801464662385,-1040.3925504899369,-1040.3925504899369,-1040.3925504899369,-368.4089141724479,-368.4089141724479,-368.4089141724479,0.0,0.0,0.0,260.3750360868921
2016-04-07,1670.1174671887845,-1139.3099777999541,4047.709665594346,1670.1174671887845,1670.1174671887845,-233.51430811288702,-233.51430811288702,-233.51430811288702,156.07468269078603,156.07468269078603,156.07468269078603,-389.5889908036731,-389.5889908036731,-389.5889908036731,0.0,0.0,0.0,1436.6031590758976
2016-04-08,1671.0584336282923,-1114.8845398383976,4327.071779567122,1671.0584336282923,1671.0584336282923,14.142170176922182,14.142170176922182,14.142170176922182,419.73133864133183,419.73133864133183,419.73133864133183,-405.5891684644096,-405.5891684644096,-405.5891684644096,0.0,0.0,0.0,1685.2006038052145
2016-04-09,1671.9994000677996,-1471.810536537109,4166.200870622336,1671.9994000677996,1671.9994000677996,-395.4852991052746,-395.4852991052746,-395.4852991052746,21.36649982465931,21.36649982465931,21.36649982465931,-416.8517989299339,-416.8517989299339,-416.8517989299339,0.0,0.0,0.0,1276.514100962525
2016-04-10,1672.9403665073073,-1250.744810216594,4431.315397949142,1672.9403665073073,1672.9403665073073,-220.30695529414785,-220.30695529414785,-220.30695529414785,203.61296027417822,203.61296027417822,203.61296027417822,-423.9199155683261,-423.9199155683261,-423.9199155683261,0.0,0.0,0.0,1452.6334112131594
2016-04-12,1674.8222993863224,-1574.463932917469,3815.377594925556,1674.8222993863224,1674.8222993863224,-600.0267854252219,-600.0267854252219,-600.0267854252219,-172.00787204872321,-172.00787204872321,-172.00787204872321,-428.0189133764987,-428.0189133764987,-428.0189133764987,0.0,0.0,0.0,1074.7955139611004
2016-04-13,1675.7632658258299,-2478.3134646245185,3054.1798162683817,1675.7632658258299,1675.7632658258299,-1466.8339297523626,-1466.8339297523626,-1466.8339297523626,-1040.392550489709,-1040.392550489709,-1040.392550489709,-426.4413792626533,-426.4413792626533,-426.4413792626533,0.0,0.0,0.0,208.9293360734673
2016-04-14,1676.7042322653376,-1326.8751652509466,4061.3800491399356,1676.7042322653376,1676.7042322653376,-267.33109984310204,-267.33109984310204,-267.33109984310204,156.07468269087363,156.07468269087363,156.07468269087363,-423.4057825339757,-423.4057825339757,-423.4057825339757,0.0,0.0,0.0,1409.3731324222356
2016-04-15,1677.6451987048451,-953.4409694457659,4559.559205961597,1677.6451987048451,1677.6451987048451,0.10952408662915844,0.10952408662915844,0.10952408662915844,419.7313386408859,419.7313386408859,419.7313386408859,-419.62181455425673,-419.62181455425673,-419.62181455425673,0.0,0.0,0.0,1677.7547227914743
2016-04-16,1678.5861651443527,-1484.5282026761279,3931.6150787671645,1678.5861651443527,1678.5861651443527,-394.39833799568584,-394.39833799568584,-394.39833799568584,21.366499826058376,21.366499826058376,21.366499826058376,-415.76483782174415,-415.76483782174415,-415.76483782174415,0.0,0.0,0.0,1284.1878271486669
2016-04-17,1679.5271315838604,-1459.7402831899306,3938.6686298289674,1679.5271315838604,1679.5271315838604,-208.84314758378116,-208.84314758378116,-208.84314758378116,203.61296027487558,203.61296027487558,203.61296027487558,-412.45610785865676,-412.45610785865676,-412.45610785865676,0.0,0.0,0.0,1470.6839840000794
2016-04-18,1680.4680980233682,-908.0294332912822,4227.814503142111,1680.4680980233682,1680.4680980233682,1.3696736819355466,1.3696736819355466,1.3696736819355466,411.6149411062985,411.6149411062985,411.6149411062985,-410.2452674243629,-410.2452674243629,-410.2452674243629,0.0,0.0,0.0,1681.8377717053038
2016-04-19,1681.4090644628757,-1662.2965775457806,3818.9057414194385,1681.4090644628757,1681.4090644628757,-581.6034086053395,-581.6034086053395,-581.6034086053395,-172.00787204988598,-172.00787204988598,-172.00787204988598,-409.5955365554536,-409.5955365554536,-409.5955365554536,0.0,0.0,0.0,1099.8056558575363
2016-04-21,1683.2909973418907,-1417.5190667428342,4062.906151734956,1683.2909973418907,1683.2909973418907,-258.2581220066749,-258.2581220066749,-258.2581220066749,156.07468268991772,156.07468268991772,156.07468268991772,-414.33280469659263,-414.33280469659263,-414.33280469659263,0.0,0.0,0.0,1425.0328753352157
2016-04-22,1684.2319637813982,-1171.219808471738,4306.804186472797,1684.2319637813982,1684.2319637813982,-0.39338562593721776,-0.39338562593721776,-0.39338562593721776,419.7313386409357,419.7313386409357,419.7313386409357,-420.12472426687293,-420.12472426687293,-420.12472426687293,0.0,0.0,0.0,1683.838578155461
2016-04-23,1685.172930220906,-1541.1336243055227,3977.7109968976515,1685.172930220906,1685.172930220906,-406.9144677297191,-406.9144677297191,-406.9144677297191,21.366499825157973,21.366499825157973,21.366499825157973,-428.28096755487707,-428.28096755487707,-428.28096755487707,0.0,0.0,0.0,1278.258462491187
2016-04-24,1686.1138966604133,-1299.4873516902633,4298.010519745349,1686.1138966604133,1686.1138966604133,-235.11040187673746,-235.11040187673746,-235.11040187673746,203.6129602755728,203.6129602755728,203.6129602755728,-438.72336215231024,-438.72336215231024,-438.72336215231024,0.0,0.0,0.0,1451.0034947836757
2016-04-25,1687.054863099921,-1004.6715817245721,4455.4228938793785,1687.054863099921,1687.054863099921,-39.65252672633518,-39.65252672633518,-39.65252672633518,411.614941105093,411.614941105093,411.614941105093,-451.2674678314282,-451.2674678314282,-451.2674678314282,0.0,0.0,0.0,1647.4023363735857
2016-04-26,1687.9958295394285,-1795.4431857399588,3878.763728763863,1687.9958295394285,1687.9958295394285,-637.6386988141878,-637.6386988141878,-637.6386988141878,-172.0078720487508,-172.0078720487508,-172.0078720487508,-465.63082676543706,-465.63082676543706,-465.63082676543706,0.0,0.0,0.0,1050.3571307252407
2016-04-28,1689.8777624184438,-1672.8011369130627,4258.570595527682,1689.8777624184438,1689.8777624184438,-342.18918438661615,-342.18918438661615,-342.18918438661615,156.07468269058643,156.07468269058643,156.07468269058643,-498.2638670772026,-498.2638670772026,-498.2638670772026,0.0,0.0,0.0,1347.6885780318275
2016-04-30,1691.759695297459,-1748.5340501263693,3656.9114597221405,1691.759695297459,1691.759695297459,-511.5106874428472,-511.5106874428472,-511.5106874428472,21.366499825754545,21.366499825754545,21.366499825754545,-532.8771872686018,-532.8771872686018,-532.8771872686018,0.0,0.0,0.0,1180.2490078546118
2016-05-01,1692.7006617369666,-1476.1419523884765,3748.9329021555036,1692.7006617369666,1692.7006617369666,-345.94852054207905,-345.94852054207905,-345.94852054207905,203.61296027504653,203.61296027504653,203.61296027504653,-549.5614808171256,-549.5614808171256,-549.5614808171256,0.0,0.0,0.0,1346.7521411948876
2016-05-02,1693.6416281764741,-1250.2874567380752,4059.9201307773787,1693.6416281764741,1693.6416281764741,-153.45525175783615,-153.45525175783615,-153.45525175783615,411.6149411060302,411.6149411060302,411.6149411060302,-565.0701928638663,-565.0701928638663,-565.0701928638663,0.0,0.0,0.0,1540.186376418638
2016-05-03,1694.5825946159816,-2100.0606539478927,3617.059938521782,1694.5825946159816,1694.5825946159816,-750.8519406455065,-750.8519406455065,-750.8519406455065,-172.00787204676558,-172.00787204676558,-172.00787204676558,-578.8440685987408,-578.8440685987408,-578.8440685987408,0.0,0.0,0.0,943.7306539704751
2016-05-05,1696.464527494997,-1360.629889448234,4031.0389176813737,1696.464527494997,1696.464527494997,-443.0423481189255,-443.0423481189255,-443.0423481189255,156.0746826912552,156.0746826912552,156.0746826912552,-599.1170308101806,-599.1170308101806,-599.1170308101806,0.0,0.0,0.0,1253.4221793760714
2016-05-06,1697.4054939345042,-1223.3215371728918,4071.8403481112687,1697.4054939345042,1697.4054939345042,-184.98050352299884,-184.98050352299884,-184.98050352299884,419.7313386410357,419.7313386410357,419.7313386410357,-604.7118421640345,-604.7118421640345,-604.7118421640345,0.0,0.0,0.0,1512.4249904115054
2016-05-07,1698.346460374012,-1468.2980887445092,3873.2720352286733,1698.346460374012,1698.346460374012,-585.4244026222151,-585.4244026222151,-585.4244026222151,21.36649982485418,21.36649982485418,21.36649982485418,-606.7909024470692,-606.7909024470692,-606.7909024470692,0.0,0.0,0.0,1112.9220577517967
2016-05-08,1699.2874268135195,-1401.7212121743692,4131.785477186059,1699.2874268135195,1699.2874268135195,-401.47841295412326,-401.47841295412326,-401.47841295412326,203.61296027463263,203.61296027463263,203.61296027463263,-605.091373228756,-605.091373228756,-605.091373228756,0.0,0.0,0.0,1297.8090138593961
2016-05-09,1700.228393253027,-1274.8975714594537,4228.5604525664085,1700.228393253027,1700.228393253027,-187.82811657504556,-187.82811657504556,-187.82811657504556,411.6149411056772,411.6149411056772,411.6149411056772,-599.4430576807227,-599.4430576807227,-599.4430576807227,0.0,0.0,0.0,1512.4002766779813
2016-05-10,1701.1693596925347,-2051.8036933556914,3787.817662570181,1701.1693596925347,1701.1693596925347,-761.7815648494236,-761.7815648494236,-761.7815648494236,-172.00787204792832,-172.00787204792832,-172.00787204792832,-589.7736928014951,-589.7736928014951,-589.7736928014951,0.0,0.0,0.0,939.3877948431111
2016-05-11,1702.1103261320422,-2631.3192230732243,2781.2006976996536,1702.1103261320422,1702.1103261320422,-1616.5039638558612,-1616.5039638558612,-1616.5039638558612,-1040.3925504895442,-1040.3925504895442,-1040.3925504895442,-576.111413366317,-576.111413366317,-576.111413366317,0.0,0.0,0.0,85.60636227618102
2016-05-12,1703.0512925715498,-1562.413479710241,3861.685982577112,1703.0512925715498,1703.0512925715498,-402.5096836882472,-402.5096836882472,-402.5096836882472,156.0746826897181,156.0746826897181,156.0746826897181,-558.5843663779654,-558.5843663779654,-558.5843663779654,0.0,0.0,0.0,1300.5416088833026
2016-05-14,1704.933225450565,-1688.9151403987582,3745.0102362231023,1704.933225450565,1704.933225450565,-491.5604115392938,-491.5604115392938,-491.5604115392938,21.36649982545075,21.36649982545075,21.36649982545075,-512.9269113647446,-512.9269113647446,-512.9269113647446,0.0,0.0,0.0,1213.3728139112714
2016-05-15,1705.8741918900728,-1273.7716411733204,4287.033564624717,1705.8741918900728,1705.8741918900728,-281.89825840726104,-281.89825840726104,-281.89825840726104,203.61296027532993,203.61296027532993,203.61296027532993,-485.51121868259094,-485.51121868259094,-485.51121868259094,0.0,0.0,0.0,1423.9759334828118
2016-05-16,1706.8151583295803,-996.2743423480539,4406.7916258737205,1706.8151583295803,1706.8151583295803,-44.02652828783572,-44.02652828783572,-44.02652828783572,411.61494110532414,411.61494110532414,411.61494110532414,-455.64146939315987,-455.64146939315987,-455.64146939315987,0.0,0.0,0.0,1662.7886300417447
2016-05-17,1707.7561247690878,-1525.6572256836366,3742.8962250040186,1707.7561247690878,1707.7561247690878,-595.8565465433624,-595.8565465433624,-595.8565465433624,-172.0078720459431,-172.0078720459431,-172.0078720459431,-423.84867449741927,-423.84867449741927,-423.84867449741927,0.0,0.0,0.0,1111.8995782257255
2016-05-18,1708.6970912085956,-2480.6960611835925,2983.861813464699,1708.6970912085956,1708.6970912085956,-1431.1026366089707,-1431.1026366089707,-1431.1026366089707,-1040.392550489803,-1040.392550489803,-1040.392550489803,-390.7100861191678,-390.7100861191678,-390.7100861191678,0.0,0.0,0.0,277.5944545996249
2016-05-19,1709.6380576481029,-1212.7582391776896,4317.905544004611,1709.6380576481029,1709.6380576481029,-200.759695485733,-200.759695485733,-200.759695485733,156.074682690968,156.074682690968,156.074682690968,-356.834378176701,-356.834378176701,-356.834378176701,0.0,0.0,0.0,1508.8783621623697
2016-05-20,1710.5790240876102,-1040.2693277286137,4534.254881345809,1710.5790240876102,1710.5790240876102,96.88514399624891,96.88514399624891,96.88514399624891,419.7313386420649,419.7313386420649,419.7313386420649,-322.84619464581596,-322.84619464581596,-322.84619464581596,0.0,0.0,0.0,1807.464168083859
2016-05-21,1711.5200192164916,-1113.3896071315964,3945.5848494585202,1711.5200192164916,1711.5200192164916,-268.00400361706255,-268.00400361706255,-268.00400361706255,21.366499826047384,21.366499826047384,21.366499826047384,-289.37050344311,-289.37050344311,-289.37050344311,0.0,0.0,0.0,1443.516015599429
2016-05-22,1712.461014345373,-1009.4458945194976,4320.670288240172,1712.461014345373,1712.461014345373,-53.40423004294972,-53.40423004294972,-53.40423004294972,203.6129602749161,203.6129602749161,203.6129602749161,-257.0171903178658,-257.0171903178658,-257.0171903178658,0.0,0.0,0.0,1659.0567843024235
2016-05-23,1713.4020094742546,-762.5194349769582,4829.048695404864,1713.4020094742546,1713.4020094742546,185.24862981615283,185.24862981615283,185.24862981615283,411.6149411054088,411.6149411054088,411.6149411054088,-226.36631128925592,-226.36631128925592,-226.36631128925592,0.0,0.0,0.0,1898.6506392904073
2016-05-24,1714.343004603136,-1499.4965621164706,4031.340773135517,1714.343004603136,1714.343004603136,-369.9622668449501,-369.9622668449501,-369.9622668449501,-172.00787204710585,-172.00787204710585,-172.00787204710585,-197.95439479784423,-197.95439479784423,-197.95439479784423,0.0,0.0,0.0,1344.380737758186
2016-05-25,1715.2839997320175,-2264.8131877824194,3150.53351545393,1715.2839997320175,1715.2839997320175,-1212.6546973555464,-1212.6546973555464,-1212.6546973555464,-1040.3925504896615,-1040.3925504896615,-1040.3925504896615,-172.26214686588486,-172.26214686588486,-172.26214686588486,0.0,0.0,0.0,502.62930237647106
2016-05-26,1716.2249948608987,-1085.0551196895512,4473.978431323758,1716.2249948608987,1716.2249948608987,6.37081720781916,6.37081720781916,6.37081720781916,156.07468269163672,156.07468269163672,156.07468269163672,-149.70386548381757,-149.70386548381757,-149.70386548381757,0.0,0.0,0.0,1722.5958120687178
2016-05-27,1717.1659899897802,-860.9223741683952,4843.21700265362,1717.1659899897802,1717.1659899897802,289.1125229582175,289.1125229582175,289.1125229582175,419.7313386411542,419.7313386411542,419.7313386411542,-130.6188156829367,-130.6188156829367,-130.6188156829367,0.0,0.0,0.0,2006.2785129479976
2016-05-28,1718.1069851186614,-1134.5764629277828,4281.9182458859805,1718.1069851186614,1718.1069851186614,-93.89825622288161,-93.89825622288161,-93.89825622288161,21.366499825146956,21.366499825146956,21.366499825146956,-115.26475604802857,-115.26475604802857,-115.26475604802857,0.0,0.0,0.0,1624.2087288957798
2016-05-29,1719.0479802475427,-967.6289012018866,4642.431780874238,1719.0479802475427,1719.0479802475427,99.79921763960026,99.79921763960026,99.79921763960026,203.61296027550085,203.61296027550085,203.61296027550085,-103.81374263590061,-103.81374263590061,-103.81374263590061,0.0,0.0,0.0,1818.847197887143
2016-05-30,1719.9889753764244,-582.8280795421994,4924.294607820321,1719.9889753764244,1719.9889753764244,315.26467178008176,315.26467178008176,315.26467178008176,411.61494110590826,411.61494110590826,411.61494110590826,-96.35026932582649,-96.35026932582649,-96.35026932582649,0.0,0.0,0.0,2035.253647156506
2016-05-31,1720.9299705053056,-1309.064607212141,4285.033251788754,1720.9299705053056,1720.9299705053056,-264.87960857012024,-264.87960857012024,-264.87960857012024,-172.00787204784356,-172.00787204784356,-172.00787204784356,-92.87173652227666,-92.87173652227666,-92.87173652227666,0.0,0.0,0.0,1456.0503619351853
2016-06-02,1722.8119607630686,-1129.8187732121526,4506.744577510281,1722.8119607630686,1722.8119607630686,58.63259452476176,58.63259452476176,58.63259452476176,156.07468269288663,156.07468269288663,156.07468269288663,-97.44208816812487,-97.44208816812487,-97.44208816812487,0.0,0.0,0.0,1781.4445552878303
2016-06-03,1723.75295589195,-750.7946780084761,4743.272125052376,1723.75295589195,1723.75295589195,314.6461128285562,314.6461128285562,314.6461128285562,419.73133864166886,419.73133864166886,419.73133864166886,-105.08522581311263,-105.08522581311263,-105.08522581311263,0.0,0.0,0.0,2038.3990687205062
2016-06-04,1724.6939510208313,-1012.6189886306914,4600.681038644512,1724.6939510208313,1724.6939510208313,-94.55054053297252,-94.55054053297252,-94.55054053297252,21.366499825743535,21.366499825743535,21.366499825743535,-115.91704035871605,-115.91704035871605,-115.91704035871605,0.0,0.0,0.0,1630.1434104878588
2016-06-05,1725.6349461497127,-849.2063525348393,4718.723693538303,1725.6349461497127,1725.6349461497127,74.03340953627742,74.03340953627742,74.03340953627742,203.6129602750871,203.6129602750871,203.6129602750871,-129.57955073880964,-129.57955073880964,-129.57955073880964,0.0,0.0,0.0,1799.6683556859903
2016-06-06,1726.575941278594,-543.1126828097921,4841.041814966628,1726.575941278594,1726.575941278594,265.94364687662005,265.94364687662005,265.94364687662005,411.6149411051404,411.6149411051404,411.6149411051404,-145.67129422852037,-145.67129422852037,-145.67129422852037,0.0,0.0,0.0,1992.519588155214
2016-06-07,1727.5169364074752,-1372.405379364706,3980.6321186311297,1727.5169364074752,1727.5169364074752,-335.76690240716874,-335.76690240716874,-335.76690240716874,-172.00787204900635,-172.00787204900635,-172.00787204900635,-163.75903035816245,-163.75903035816245,-163.75903035816245,0.0,0.0,0.0,1391.7500340003064
2016-06-09,1729.3989266652382,-1168.0484294962293,4352.618845861079,1729.3989266652382,1729.3989266652382,-48.02863578907993,-48.02863578907993,-48.02863578907993,156.0746826907684,156.0746826907684,156.0746826907684,-204.10331847984833,-204.10331847984833,-204.10331847984833,0.0,0.0,0.0,1681.3702908761582
2016-06-10,1730.3399217941198,-719.8013653563987,4758.235571335667,1730.3399217941198,1730.3399217941198,194.28796863247806,194.28796863247806,194.28796863247806,419.73133864171865,419.73133864171865,419.73133864171865,-225.4433700092406,-225.4433700092406,-225.4433700092406,0.0,0.0,0.0,1924.6278904265978
2016-06-11,1731.280916923001,-1169.5326981303006,4274.383210826271,1731.280916923001,1731.280916923001,-225.60302965312854,-225.60302965312854,-225.60302965312854,21.36649982519038,21.36649982519038,21.36649982519038,-246.9695294783189,-246.9695294783189,-246.9695294783189,0.0,0.0,0.0,1505.6778872698726
2016-06-12,1732.2219120518826,-1010.9317070150937,4419.572178452829,1732.2219120518826,1732.2219120518826,-64.65430437727147,-64.65430437727147,-64.65430437727147,203.61296027467316,203.61296027467316,203.61296027467316,-268.26726465194463,-268.26726465194463,-268.26726465194463,0.0,0.0,0.0,1667.567607674611
2016-06-13,1733.1629071807638,-854.6903423246802,4571.000678294448,1733.1629071807638,1733.1629071807638,122.65779350246311,122.65779350246311,122.65779350246311,411.61494110607754,411.61494110607754,411.61494110607754,-288.95714760361443,-288.95714760361443,-288.95714760361443,0.0,0.0,0.0,1855.820700683227
2016-06-14,1734.1039023096453,-1478.6262838822604,3766.118138743893,1734.1039023096453,1734.1039023096453,-480.7104983257583,-480.7104983257583,-480.7104983257583,-172.0078720474461,-172.0078720474461,-172.0078720474461,-308.7026262783122,-308.7026262783122,-308.7026262783122,0.0,0.0,0.0,1253.3934039838869
2016-06-15,1735.0448974385267,-2448.950709337107,2977.0132738233765,1735.0448974385267,1735.0448974385267,-1367.6087823755656,-1367.6087823755656,-1367.6087823755656,-1040.3925504896379,-1040.3925504896379,-1040.3925504896379,-327.2162318859275,-327.2162318859275,-327.2162318859275,0.0,0.0,0.0,367.4361150629611
2016-06-16,1735.9858925674082,-1342.7995353240385,4240.456521439035,1735.9858925674082,1735.9858925674082,-188.1894194434871,-188.1894194434871,-188.1894194434871,156.07468268923134,156.07468268923134,156.07468268923134,-344.26410213271845,-344.26410213271845,-344.26410213271845,0.0,0.0,0.0,1547.796473123921
2016-06-17,1736.9268876962894,-940.276911047511,4514.271005169821,1736.9268876962894,1736.9268876962894,60.06258466531663,60.06258466531663,60.06258466531663,419.7313386417686,419.7313386417686,419.7313386417686,-359.668753976452,-359.668753976452,-359.668753976452,0.0,0.0,0.0,1796.989472361606
2016-06-18,1737.8678828251707,-1419.705691902564,4132.032984732706,1737.8678828251707,1737.8678828251707,-351.9435940087056,-351.9435940087056,-351.9435940087056,21.366499825786956,21.366499825786956,21.366499825786956,-373.31009383449253,-373.31009383449253,-373.31009383449253,0.0,0.0,0.0,1385.9242888164652
2016-06-19,1738.8088779540524,-1230.750648767212,4357.542306345352,1738.8088779540524,1738.8088779540524,-181.51174606887525,-181.51174606887525,-181.51174606887525,203.61296027525802,203.61296027525802,203.61296027525802,-385.1247063441333,-385.1247063441333,-385.1247063441333,0.0,0.0,0.0,1557.2971318851771
2016-06-20,1739.7498730829336,-917.0741978486776,4410.600758000927,1739.7498730829336,1739.7498730829336,16.511427820836975,16.511427820836975,16.511427820836975,411.61494110487206,411.61494110487206,411.61494110487206,-395.1035132840351,-395.1035132840351,-395.1035132840351,0.0,0.0,0.0,1756.2613009037707
2016-06-21,1740.690868211815,-1543.1385481251573,3709.0318216960895,1740.690868211815,1740.690868211815,-575.2958127182884,-575.2958127182884,-575.2958127182884,-172.00787204818386,-172.00787204818386,-172.00787204818386,-403.2879406701046,-403.2879406701046,-403.2879406701046,0.0,0.0,0.0,1165.3950554935268
2016-06-23,1742.5728584695778,-1223.3454123421584,4322.607627308665,1742.5728584695778,1742.5728584695778,-258.58522532630286,-258.58522532630286,-258.58522532630286,156.07468268990007,156.07468268990007,156.07468268990007,-414.6599080162029,-414.6599080162029,-414.6599080162029,0.0,0.0,0.0,1483.987633143275
2016-06-24,1743.5138535984593,-998.2809388800407,4420.7554470279465,1743.5138535984593,1743.5138535984593,1.6000862848640933,1.6000862848640933,1.6000862848640933,419.7313386413226,419.7313386413226,419.7313386413226,-418.1312523564585,-418.1312523564585,-418.1312523564585,0.0,0.0,0.0,1745.1139398833234
2016-06-25,1744.4548487273407,-1637.3227623742303,3944.711830368462,1744.4548487273407,1744.4548487273407,-398.99451734904284,-398.99451734904284,-398.99451734904284,21.36649982603632,21.36649982603632,21.36649982603632,-420.36101717507916,-420.36101717507916,-420.36101717507916,0.0,0.0,0.0,1345.460331378298
2016-06-26,1745.395843856222,-1128.7647339195712,4047.325924974193,1745.395843856222,1745.395843856222,-217.93472297230818,-217.93472297230818,-217.93472297230818,203.61296027484414,203.61296027484414,203.61296027484414,-421.54768324715235,-421.54768324715235,-421.54768324715235,0.0,0.0,0.0,1527.4611208839137
2016-06-27,1746.3368389851032,-858.9393344523853,4395.903320435274,1746.3368389851032,1746.3368389851032,-10.282965491256938,-10.282965491256938,-10.282965491256938,411.6149411053716,411.6149411053716,411.6149411053716,-421.8979065966285,-421.8979065966285,-421.8979065966285,0.0,0.0,0.0,1736.0538734938464
2016-06-28,1747.277834113985,-1513.6148497689737,3935.562938623455,1747.277834113985,1747.277834113985,-593.6265008935178,-593.6265008935178,-593.6265008935178,-172.00787204892163,-172.00787204892163,-172.00787204892163,-421.6186288445961,-421.6186288445961,-421.6186288445961,0.0,0.0,0.0,1153.6513332204672
2016-06-29,1748.2188292428661,-2548.370070316272,2984.846683184936,1748.2188292428661,1748.2188292428661,-1461.3021919093806,-1461.3021919093806,-1461.3021919093806,-1040.3925504892688,-1040.3925504892688,-1040.3925504892688,-420.90964142011194,-420.90964142011194,-420.90964142011194,0.0,0.0,0.0,286.9166373334856
2016-06-30,1749.1598243717476,-1351.2199504674763,4335.0086355687135,1749.1598243717476,1749.1598243717476,-263.8821475486543,-263.8821475486543,-263.8821475486543,156.07468268894414,156.07468268894414,156.07468268894414,-419.95683023759847,-419.95683023759847,-419.95683023759847,0.0,0.0,0.0,1485.2776768230933
2016-07-01,1750.100819500629,-948.9100108887419,4672.52018287604,1750.100819500629,1750.100819500629,0.8050404043486785,0.8050404043486785,0.8050404043486785,419.73133864233307,419.73133864233307,419.73133864233307,-418.92629823798444,-418.92629823798444,-418.92629823798444,0.0,0.0,0.0,1750.9058599049777
2016-07-02,1751.0418146295103,-1150.3789873438911,4060.569689444153,1751.0418146295103,1751.0418146295103,-396.5930285611892,-396.5930285611892,-396.5930285611892,21.366499825483192,21.366499825483192,21.366499825483192,-417.9595283866724,-417.9595283866724,-417.9595283866724,0.0,0.0,0.0,1354.4487860683212
2016-07-03,1751.9958120596702,-1284.0686498419016,4288.751049345154,1751.9958120596702,1751.9958120596702,-213.55675021422948,-213.55675021422948,-213.55675021422948,203.61296027542906,203.61296027542906,203.61296027542906,-417.16971048965854,-417.16971048965854,-417.16971048965854,0.0,0.0,0.0,1538.4390618454408
2016-07-04,1752.9498094898306,-819.0105115527896,4497.455115553917,1752.9498094898306,1752.9498094898306,-5.024371762128204,-5.024371762128204,-5.024371762128204,411.6149411050187,411.6149411050187,411.6149411050187,-416.6393128671469,-416.6393128671469,-416.6393128671469,0.0,0.0,0.0,1747.9254377277025
2016-07-07,1755.8118017803104,-1287.6474404492924,4187.189757894968,1755.8118017803104,1755.8118017803104,-260.878615657658,-260.878615657658,-260.878615657658,156.07468269019404,156.07468269019404,156.07468269019404,-416.95329834785207,-416.95329834785207,-416.95329834785207,0.0,0.0,0.0,1494.9331861226524
2016-07-08,1756.7657992104703,-719.4690774155616,4411.667916592468,1756.7657992104703,1756.7657992104703,2.0742578249564705,2.0742578249564705,2.0742578249564705,419.7313386414225,419.7313386414225,419.7313386414225,-417.657080816466,-417.657080816466,-417.657080816466,0.0,0.0,0.0,1758.8400570354268
2016-07-09,1757.7197966406302,-1275.7635664111813,4039.1223410924854,1757.7197966406302,1757.7197966406302,-397.20844488576984,-397.20844488576984,-397.20844488576984,21.366499824930038,21.366499824930038,21.366499824930038,-418.57494471069987,-418.57494471069987,-418.57494471069987,0.0,0.0,0.0,1360.5113517548602
2016-07-10,1758.67379407079,-1156.6551984836087,4305.887942069285,1758.67379407079,1758.67379407079,-216.01000800603995,-216.01000800603995,-216.01000800603995,203.61296027379151,203.61296027379151,203.61296027379151,-419.62296827983147,-419.62296827983147,-419.62296827983147,0.0,0.0,0.0,1542.6637860647502
2016-07-12,1760.5817889311104,-1549.3981314693294,3824.4380750695295,1760.5817889311104,1760.5817889311104,-593.7116868871173,-593.7116868871173,-593.7116868871173,-172.00787204809907,-172.00787204809907,-172.00787204809907,-421.7038148390182,-421.7038148390182,-421.7038148390182,0.0,0.0,0.0,1166.870102043993
2016-07-14,1762.4897837914302,-1222.161704151061,4185.8697062887995,1762.4897837914302,1762.4897837914302,-266.9512021272506,-266.9512021272506,-266.9512021272506,156.07468269028163,156.07468269028163,156.07468269028163,-423.02588481753224,-423.02588481753224,-423.02588481753224,0.0,0.0,0.0,1495.5385816641797
2016-07-15,1763.4437812215901,-976.003695892746,4432.81352375218,1763.4437812215901,1763.4437812215901,-3.400320978605668,-3.400320978605668,-3.400320978605668,419.7313386414724,419.7313386414724,419.7313386414724,-423.13165962007804,-423.13165962007804,-423.13165962007804,0.0,0.0,0.0,1760.0434602429846
2016-07-16,1764.39777865175,-1416.852120551498,4095.5651412427596,1764.39777865175,1764.39777865175,-401.37470370773525,-401.37470370773525,-401.37470370773525,21.366499826329072,21.366499826329072,21.366499826329072,-422.74120353406425,-422.74120353406425,-422.74120353406425,0.0,0.0,0.0,1363.0230749440148
